Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR,Age_Group,Income_Band,High_CTR_Low_Conversion,High_CTR_High_Conversion
35,Female,6470.93,Suburban,Video,Travel,Website,8,2024-04-14 20:45:56.922468,0.0628,0.0419,35–44,Low,0,0
35,Female,18615.72,Urban,Banner,Health,Website,1,2023-05-12 20:45:56.922468,0.2085,0.0573,35–44,Low,0,1
32,Female,91413.89,Rural,Video,Technology,Search Engine,4,2023-04-26 20:45:56.922468,0.1644,0.0684,25–34,High,1,0
41,Female,30494.49,Suburban,Banner,Technology,Search Engine,5,2023-07-27 20:45:56.922468,0.1001,0.0707,35–44,Middle,1,0
21,Male,52925.4,Suburban,Banner,Finance,Website,5,2023-11-18 20:45:56.922468,0.0578,0.0281,18–24,Middle,0,0
42,Male,46426.11,Urban,Native,Food,Website,1,2023-09-10 20:45:56.922468,0.0961,0.015,35–44,Middle,0,0
27,Female,31525.91,Rural,Banner,Fashion,Social Media,7,2024-03-07 20:45:56.922468,0.3288,0.0742,25–34,Middle,0,1
25,Female,54207.91,Urban,Native,Finance,Search Engine,5,2023-06-21 20:45:56.922468,0.3673,0.0371,25–34,Middle,0,0
21,Male,47115.87,Suburban,Text,Finance,Website,4,2023-07-15 20:45:56.922468,0.0271,0.032,18–24,Middle,0,0
24,Other,74523.9,Urban,Banner,Travel,Search Engine,9,2023-04-27 20:45:56.922468,0.0883,0.0595,18–24,Upper-Middle,1,0
38,Female,19774.25,Urban,Banner,Technology,Social Media,8,2023-08-08 20:45:56.922468,0.1987,0.0573,35–44,Low,0,1
71,Female,80125.12,Urban,Video,Fashion,Social Media,4,2023-04-29 20:45:56.922468,0.1769,0.0494,65+,Upper-Middle,0,0
54,Male,51888.72,Rural,Banner,Travel,Website,8,2024-01-03 20:45:56.922468,0.0249,0.0278,45–54,Middle,0,0
55,Female,64613.26,Suburban,Banner,Technology,Social Media,9,2023-08-20 20:45:56.922468,0.1725,0.0691,55–64,Upper-Middle,1,0
3,Male,63286.54,Urban,Text,Technology,Search Engine,2,2023-06-17 20:45:56.922468,0.0458,0.0483,18–24,Upper-Middle,0,0
50,Female,94266.55,Urban,Video,Travel,Search Engine,5,2023-10-09 20:45:56.922468,0.3814,0.0564,45–54,High,0,1
25,Male,66661.99,Urban,Text,Travel,Website,6,2024-01-15 20:45:56.922468,0.2571,0.0179,25–34,Upper-Middle,0,0
45,Female,20370.06,Rural,Native,Travel,Social Media,5,2023-05-14 20:45:56.922468,0.0198,0.0609,45–54,Low,1,0
12,Other,42634.36,Suburban,Text,Finance,Search Engine,5,2023-04-27 20:45:56.922468,0.1001,0.1018,18–24,Middle,1,0
45,Male,40016.75,Rural,Banner,Fashion,Social Media,7,2023-07-16 20:45:56.922468,0.0512,0.0238,45–54,Middle,0,0
23,Female,61053.84,Rural,Text,Food,Search Engine,3,2023-09-07 20:45:56.922468,0.0251,0.0474,18–24,Upper-Middle,0,0
17,Female,57199.26,Suburban,Video,Food,Search Engine,4,2023-11-02 20:45:56.922468,0.0908,0.0725,18–24,Middle,1,0
47,Female,62489.75,Urban,Video,Health,Social Media,9,2023-10-28 20:45:56.922468,0.0828,0.0449,45–54,Upper-Middle,0,0
64,Other,28764.73,Urban,Video,Technology,Website,7,2024-03-13 20:45:56.922468,0.1992,0.0258,55–64,Low,0,0
39,Other,29089.66,Urban,Native,Health,Social Media,2,2023-08-26 20:45:56.922468,0.045,0.0841,35–44,Low,1,0
44,Male,27203.22,Urban,Text,Fashion,Website,6,2023-10-13 20:45:56.922468,0.0861,0.0467,35–44,Low,0,0
60,Female,23556.63,Rural,Native,Fashion,Search Engine,5,2023-06-03 20:45:56.922468,0.1037,0.012,55–64,Low,0,0
8,Male,50368.02,Urban,Text,Finance,Social Media,5,2023-09-28 20:45:56.922468,0.0564,0.0447,18–24,Middle,0,0
33,Other,38664.47,Urban,Native,Health,Website,8,2023-08-26 20:45:56.922468,0.3582,0.0171,25–34,Middle,0,0
11,Male,86242.57,Rural,Banner,Technology,Search Engine,5,2023-05-21 20:45:56.922468,0.1414,0.0266,18–24,Upper-Middle,0,0
27,Female,31347.21,Rural,Banner,Health,Social Media,7,2023-06-19 20:45:56.922468,0.2361,0.0578,25–34,Middle,0,1
30,Male,35316.98,Urban,Video,Health,Social Media,6,2023-09-11 20:45:56.922468,0.0783,0.0336,25–34,Middle,0,0
63,Male,26815.12,Urban,Video,Finance,Social Media,4,2023-10-01 20:45:56.922468,0.2573,0.0408,55–64,Low,0,0
37,Female,74599.58,Rural,Video,Travel,Search Engine,5,2023-11-17 20:45:56.922468,0.1178,0.0466,35–44,Upper-Middle,0,0
39,Other,84696.61,Suburban,Native,Finance,Website,4,2023-09-12 20:45:56.922468,0.3659,0.0417,35–44,Upper-Middle,0,0
27,Other,35329.33,Urban,Native,Fashion,Website,2,2023-12-03 20:45:56.922468,0.1517,0.036,25–34,Middle,0,0
34,Female,67978.6,Suburban,Video,Finance,Search Engine,4,2024-04-19 20:45:56.922468,0.1215,0.041,25–34,Upper-Middle,0,0
44,Male,74054.27,Suburban,Native,Food,Website,4,2023-08-14 20:45:56.922468,0.0105,0.0307,35–44,Upper-Middle,0,0
32,Male,73933.24,Suburban,Text,Finance,Website,6,2023-05-08 20:45:56.922468,0.2892,0.0306,25–34,Upper-Middle,0,0
30,Other,46748.7,Urban,Native,Food,Social Media,5,2023-08-03 20:45:56.922468,0.1538,0.021,25–34,Middle,0,0
35,Male,47964.48,Urban,Native,Food,Search Engine,5,2023-08-18 20:45:56.922468,0.1643,0.0313,35–44,Middle,0,0
17,Female,55663.44,Rural,Native,Health,Website,5,2024-03-22 20:45:56.922468,0.0908,0.0425,18–24,Middle,0,0
7,Female,59390.74,Rural,Text,Travel,Search Engine,5,2024-04-18 20:45:56.922468,0.1401,0.0553,18–24,Middle,1,0
15,Female,72582.46,Suburban,Native,Finance,Website,4,2024-03-09 20:45:56.922468,0.3219,0.0567,18–24,Upper-Middle,0,1
37,Male,63611.15,Rural,Banner,Travel,Search Engine,6,2024-01-03 20:45:56.923352,0.1791,0.0251,35–44,Upper-Middle,0,0
25,Female,48018.43,Suburban,Video,Travel,Social Media,9,2023-12-21 20:45:56.923352,0.1229,0.0555,25–34,Middle,1,0
29,Female,35787.82,Rural,Native,Food,Search Engine,2,2023-09-21 20:45:56.923352,0.0958,0.0244,25–34,Middle,0,0
26,Male,54790.98,Urban,Video,Health,Website,10,2023-06-28 20:45:56.923352,0.1072,0.0767,25–34,Middle,1,0
26,Female,52049.82,Urban,Text,Travel,Search Engine,6,2023-06-07 20:45:56.923352,0.0609,0.0541,25–34,Middle,1,0
30,Female,84449.31,Suburban,Native,Travel,Search Engine,3,2024-04-19 20:45:56.923352,0.0604,0.0193,25–34,Upper-Middle,0,0
7,Female,30962.36,Rural,Native,Health,Website,3,2023-11-06 20:45:56.923352,0.2679,0.0492,18–24,Middle,0,0
32,Female,15497.32,Rural,Banner,Food,Search Engine,3,2023-12-03 20:45:56.923352,0.1742,0.0536,25–34,Low,1,0
23,Other,69829.56,Urban,Banner,Technology,Search Engine,2,2023-08-21 20:45:56.923352,0.2942,0.0786,18–24,Upper-Middle,0,1
24,Other,30289.12,Suburban,Banner,Technology,Website,10,2023-11-05 20:45:56.923352,0.229,0.0626,18–24,Middle,0,1
51,Other,43981.97,Suburban,Banner,Food,Social Media,4,2023-07-23 20:45:56.923352,0.2234,0.0424,45–54,Middle,0,0
44,Male,68165.1,Suburban,Banner,Travel,Search Engine,7,2024-03-12 20:45:56.923352,0.2021,0.0371,35–44,Upper-Middle,0,0
9,Male,50820.06,Rural,Banner,Fashion,Website,4,2023-10-07 20:45:56.923352,0.0839,0.0455,18–24,Middle,0,0
22,Female,48789.58,Rural,Video,Travel,Website,3,2024-01-28 20:45:56.923352,0.2803,0.0409,18–24,Middle,0,0
21,Male,73316.57,Urban,Banner,Fashion,Website,3,2024-01-23 20:45:56.923352,0.4336,0.0491,18–24,Upper-Middle,0,0
48,Other,31383.5,Suburban,Video,Food,Search Engine,7,2023-07-08 20:45:56.923352,0.0731,0.0366,45–54,Middle,0,0
29,Female,67474.83,Urban,Banner,Food,Search Engine,6,2024-02-16 20:45:56.923352,0.2482,0.0474,25–34,Upper-Middle,0,0
45,Male,25829.66,Rural,Text,Health,Website,2,2024-01-19 20:45:56.923352,0.0597,0.0609,45–54,Low,1,0
34,Female,70692.39,Rural,Video,Finance,Search Engine,7,2023-04-22 20:45:56.923352,0.1121,0.042,25–34,Upper-Middle,0,0
25,Male,39310.5,Urban,Video,Travel,Search Engine,3,2023-12-02 20:45:56.923352,0.0641,0.0506,25–34,Middle,1,0
30,Other,45335.04,Rural,Text,Fashion,Social Media,7,2023-12-26 20:45:56.923352,0.1175,0.0222,25–34,Middle,0,0
6,Male,63806.07,Urban,Native,Finance,Search Engine,5,2023-07-07 20:45:56.923352,0.1185,0.0743,18–24,Upper-Middle,1,0
36,Male,52057.72,Urban,Banner,Food,Website,1,2023-07-11 20:45:56.923352,0.1966,0.0375,35–44,Middle,0,0
39,Male,67656.29,Urban,Text,Finance,Search Engine,2,2023-10-25 20:45:56.923352,0.1138,0.0218,35–44,Upper-Middle,0,0
30,Female,87817.66,Rural,Text,Health,Search Engine,3,2024-02-18 20:45:56.923352,0.3047,0.0335,25–34,Upper-Middle,0,0
44,Female,35278.08,Suburban,Video,Health,Search Engine,8,2023-10-29 20:45:56.923352,0.2039,0.0807,35–44,Middle,0,1
45,Female,45468.17,Urban,Native,Technology,Search Engine,4,2023-05-19 20:45:56.923352,0.2904,0.0572,45–54,Middle,0,1
45,Male,39657.89,Rural,Banner,Technology,Search Engine,3,2023-10-25 20:45:56.923352,0.1175,0.0528,45–54,Middle,1,0
55,Female,63933.5,Suburban,Native,Fashion,Search Engine,8,2023-09-04 20:45:56.923352,0.3353,0.0948,55–64,Upper-Middle,0,1
21,Male,56894.56,Urban,Video,Finance,Website,13,2023-09-18 20:45:56.923352,0.061,0.0706,18–24,Middle,1,0
32,Female,49352.01,Suburban,Banner,Food,Search Engine,4,2023-09-15 20:45:56.923352,0.114,0.0393,25–34,Middle,0,0
30,Female,36227.5,Urban,Video,Food,Social Media,6,2023-11-12 20:45:56.923352,0.1033,0.0395,25–34,Middle,0,0
43,Female,-15418.07,Suburban,Text,Fashion,Social Media,3,2023-05-28 20:45:56.923352,0.0803,0.0188,35–44,,0,0
16,Male,32484.52,Urban,Native,Food,Search Engine,8,2023-07-07 20:45:56.923352,0.1508,0.0306,18–24,Middle,0,0
25,Male,21957.41,Urban,Text,Technology,Website,6,2023-11-30 20:45:56.923352,0.0779,0.0443,25–34,Low,0,0
21,Female,53675.62,Rural,Native,Health,Search Engine,3,2024-02-17 20:45:56.923352,0.1054,0.0378,18–24,Middle,0,0
36,Female,30845.77,Rural,Text,Fashion,Search Engine,6,2024-01-07 20:45:56.923352,0.068,0.0455,35–44,Middle,0,0
34,Female,74502.93,Suburban,Banner,Travel,Social Media,4,2023-11-05 20:45:56.923352,0.2273,0.069,25–34,Upper-Middle,0,1
25,Male,44248.36,Urban,Text,Travel,Search Engine,3,2023-06-07 20:45:56.923352,0.1069,0.0275,25–34,Middle,0,0
-9,Male,45770.95,Urban,Video,Travel,Website,7,2024-03-14 20:45:56.923352,0.2727,0.0237,,Middle,0,0
24,Male,21487.05,Suburban,Video,Finance,Website,3,2023-12-22 20:45:56.923352,0.0866,0.0701,18–24,Low,1,0
1,Other,67283.42,Suburban,Text,Health,Website,9,2024-02-10 20:45:56.923352,0.1941,0.0932,18–24,Upper-Middle,0,1
28,Female,51056.76,Rural,Video,Food,Search Engine,11,2024-02-03 20:45:56.923352,0.354,0.0477,25–34,Middle,0,0
24,Male,48510.85,Rural,Video,Finance,Social Media,8,2023-11-26 20:45:56.923352,0.1253,0.057,18–24,Middle,1,0
37,Other,81595.63,Urban,Video,Fashion,Social Media,5,2023-10-24 20:45:56.923352,0.0198,0.054,35–44,Upper-Middle,1,0
32,Male,26530.63,Suburban,Text,Technology,Social Media,7,2023-08-16 20:45:56.923352,0.1544,0.0466,25–34,Low,0,0
23,Male,48432.48,Suburban,Video,Technology,Search Engine,6,2024-03-20 20:45:56.923352,0.0761,0.0596,18–24,Middle,1,0
41,Male,55459.81,Suburban,Banner,Food,Search Engine,2,2023-10-28 20:45:56.923352,0.2729,0.08,35–44,Middle,0,1
7,Female,61713.42,Rural,Banner,Finance,Website,8,2023-08-24 20:45:56.923352,0.1451,0.0299,18–24,Upper-Middle,0,0
23,Male,29955.3,Suburban,Text,Finance,Search Engine,2,2023-10-24 20:45:56.923352,0.1512,0.0552,18–24,Low,1,0
4,Female,24908.36,Urban,Text,Health,Social Media,8,2024-03-01 20:45:56.923352,0.163,0.0534,18–24,Low,1,0
21,Male,70605.58,Suburban,Banner,Travel,Website,7,2024-03-26 20:45:56.923352,0.148,0.0328,18–24,Upper-Middle,0,0
34,Male,42839.06,Suburban,Native,Finance,Search Engine,5,2024-03-18 20:45:56.923352,0.205,0.025,25–34,Middle,0,0
14,Other,31315.09,Suburban,Banner,Technology,Social Media,8,2023-07-06 20:45:56.923352,0.1956,0.091,18–24,Middle,0,1
35,Male,10373.89,Urban,Banner,Finance,Website,2,2023-09-27 20:45:56.923352,0.1087,0.0529,35–44,Low,1,0
8,Male,18003.45,Urban,Native,Technology,Social Media,3,2023-06-17 20:45:56.923352,0.1229,0.074,18–24,Low,1,0
22,Female,76132.81,Urban,Native,Fashion,Search Engine,10,2024-02-06 20:45:56.923352,0.0794,0.0371,18–24,Upper-Middle,0,0
19,Male,59661.15,Suburban,Banner,Technology,Search Engine,9,2023-06-20 20:45:56.923352,0.1065,0.0359,18–24,Middle,0,0
63,Female,82649.22,Urban,Banner,Finance,Social Media,3,2023-12-09 20:45:56.923352,0.0659,0.041,55–64,Upper-Middle,0,0
15,Male,52159.24,Rural,Banner,Health,Website,1,2023-09-25 20:45:56.923352,0.5062,0.0285,18–24,Middle,0,0
27,Female,40052.84,Rural,Banner,Travel,Website,4,2023-12-29 20:45:56.923352,0.186,0.0651,25–34,Middle,0,1
46,Male,39611.0,Suburban,Video,Fashion,Website,5,2023-09-05 20:45:56.923352,0.1231,0.0244,45–54,Middle,0,0
52,Male,43770.76,Urban,Native,Food,Search Engine,5,2023-10-19 20:45:56.923352,0.1522,0.0382,45–54,Middle,0,0
14,Other,52385.21,Rural,Video,Fashion,Search Engine,8,2023-07-15 20:45:56.923352,0.3817,0.04,18–24,Middle,0,0
44,Male,8948.78,Suburban,Banner,Health,Social Media,4,2024-02-21 20:45:56.923352,0.1306,0.0462,35–44,Low,0,0
27,Female,54373.73,Rural,Video,Finance,Website,4,2023-09-03 20:45:56.923352,0.046,0.0024,25–34,Middle,0,0
25,Male,19345.56,Suburban,Banner,Health,Search Engine,4,2024-03-11 20:45:56.923352,0.1864,0.0348,25–34,Low,0,0
50,Male,40065.79,Suburban,Text,Travel,Social Media,4,2024-04-11 20:45:56.923352,0.1809,0.0657,45–54,Middle,0,1
34,Female,47899.8,Rural,Banner,Finance,Website,2,2023-12-11 20:45:56.923352,0.1444,0.0469,25–34,Middle,0,0
30,Male,48842.15,Suburban,Video,Travel,Website,2,2024-02-16 20:45:56.923352,0.1582,0.0726,25–34,Middle,1,0
58,Female,7079.91,Suburban,Banner,Travel,Search Engine,5,2023-09-27 20:45:56.923352,0.444,0.05,55–64,Low,0,0
38,Female,77190.55,Rural,Video,Technology,Social Media,5,2023-08-04 20:45:56.923352,0.3029,0.0379,35–44,Upper-Middle,0,0
54,Female,54652.67,Urban,Native,Technology,Website,4,2024-03-17 20:45:56.923352,0.169,0.0404,45–54,Middle,0,0
52,Female,46668.31,Urban,Native,Travel,Website,2,2024-03-21 20:45:56.923352,0.239,0.0328,45–54,Middle,0,0
44,Male,40201.82,Rural,Video,Food,Social Media,5,2023-05-04 20:45:56.923352,0.2584,0.0316,35–44,Middle,0,0
44,Female,64507.01,Suburban,Banner,Finance,Search Engine,7,2023-12-06 20:45:56.923352,0.2209,0.0319,35–44,Upper-Middle,0,0
20,Male,45517.62,Rural,Native,Travel,Social Media,5,2023-05-30 20:45:56.923352,0.0504,0.0482,18–24,Middle,0,0
34,Male,50682.32,Urban,Video,Travel,Search Engine,8,2023-07-21 20:45:56.923352,0.0948,0.0201,25–34,Middle,0,0
40,Male,15191.84,Suburban,Text,Food,Social Media,9,2024-04-08 20:45:56.923352,0.2671,0.0467,35–44,Low,0,0
53,Other,60006.9,Suburban,Native,Travel,Social Media,7,2024-01-18 20:45:56.923352,0.139,0.0124,45–54,Upper-Middle,0,0
11,Male,59374.64,Rural,Native,Food,Website,3,2023-05-23 20:45:56.923352,0.4851,0.0684,18–24,Middle,0,1
21,Male,80669.25,Suburban,Banner,Finance,Website,8,2023-10-23 20:45:56.923352,0.2074,0.0663,18–24,Upper-Middle,0,1
65,Male,55704.37,Suburban,Banner,Finance,Search Engine,6,2024-01-15 20:45:56.923352,0.1242,0.0521,65+,Middle,1,0
37,Female,19970.59,Suburban,Banner,Food,Social Media,3,2023-08-19 20:45:56.923352,0.0636,0.0352,35–44,Low,0,0
33,Male,41516.56,Rural,Banner,Health,Social Media,5,2023-12-11 20:45:56.923352,0.0384,0.0595,25–34,Middle,1,0
34,Male,25288.86,Rural,Native,Finance,Website,5,2023-12-23 20:45:56.923352,0.5253,0.0387,25–34,Low,0,0
42,Other,51315.1,Urban,Banner,Travel,Website,6,2024-04-12 20:45:56.923352,0.5105,0.053,35–44,Middle,0,1
47,Male,75785.84,Rural,Text,Finance,Social Media,6,2023-11-17 20:45:56.923352,0.4801,0.0202,45–54,Upper-Middle,0,0
48,Female,75823.41,Urban,Native,Food,Website,5,2023-05-14 20:45:56.923352,0.1647,0.0593,45–54,Upper-Middle,1,0
23,Other,62221.01,Suburban,Text,Food,Social Media,1,2023-09-29 20:45:56.923352,0.2701,0.0568,18–24,Upper-Middle,0,1
56,Male,49589.06,Suburban,Banner,Food,Social Media,7,2024-02-11 20:45:56.923352,0.3993,0.0458,55–64,Middle,0,0
52,Other,25461.34,Rural,Text,Technology,Search Engine,2,2023-06-29 20:45:56.923352,0.2077,0.0456,45–54,Low,0,0
25,Female,51766.23,Rural,Video,Food,Search Engine,5,2023-08-15 20:45:56.923352,0.1246,0.0732,25–34,Middle,1,0
42,Male,28212.56,Suburban,Native,Fashion,Search Engine,4,2023-09-01 20:45:56.923352,0.0998,0.0344,35–44,Low,0,0
41,Female,37246.36,Rural,Native,Health,Website,6,2023-07-14 20:45:56.923352,0.1701,0.0711,35–44,Middle,1,0
72,Male,61122.61,Rural,Text,Finance,Search Engine,5,2024-01-28 20:45:56.923352,0.1754,0.0531,65+,Upper-Middle,1,0
53,Male,51665.13,Urban,Native,Travel,Website,5,2023-05-13 20:45:56.923352,0.089,0.0531,45–54,Middle,1,0
22,Female,83457.82,Rural,Banner,Travel,Social Media,3,2024-03-10 20:45:56.923352,0.0161,0.0291,18–24,Upper-Middle,0,0
17,Female,25126.83,Rural,Text,Food,Website,5,2024-01-08 20:45:56.923352,0.3299,0.0466,18–24,Low,0,0
-2,Male,53443.7,Urban,Native,Finance,Search Engine,8,2023-11-07 20:45:56.923352,0.1795,0.045,,Middle,0,0
45,Male,62484.58,Suburban,Banner,Health,Social Media,8,2024-02-16 20:45:56.923352,0.1975,0.0222,45–54,Upper-Middle,0,0
22,Female,56276.29,Suburban,Video,Technology,Search Engine,9,2023-10-18 20:45:56.923352,0.368,0.0202,18–24,Middle,0,0
34,Male,5866.56,Rural,Text,Health,Social Media,3,2023-07-07 20:45:56.923352,0.396,0.0329,25–34,Low,0,0
30,Female,55592.39,Rural,Native,Travel,Website,5,2023-10-11 20:45:56.923352,0.5297,0.0833,25–34,Middle,0,1
9,Other,71421.38,Rural,Banner,Finance,Search Engine,3,2023-07-30 20:45:56.923352,0.0457,0.0692,18–24,Upper-Middle,1,0
39,Other,76312.64,Rural,Banner,Food,Search Engine,4,2023-12-25 20:45:56.923352,0.0869,0.0863,35–44,Upper-Middle,1,0
27,Other,48099.09,Urban,Banner,Finance,Social Media,0,2024-03-23 20:45:56.923352,0.2424,0.0706,25–34,Middle,0,1
19,Male,18157.0,Suburban,Native,Health,Search Engine,8,2023-07-10 20:45:56.923352,0.0636,0.0431,18–24,Low,0,0
39,Male,30172.14,Suburban,Video,Finance,Website,3,2023-10-23 20:45:56.923352,0.248,0.0371,35–44,Middle,0,0
26,Male,52595.76,Suburban,Text,Food,Social Media,8,2023-06-30 20:45:56.923352,0.1992,0.0766,25–34,Middle,0,1
27,Female,79327.63,Suburban,Text,Health,Website,3,2023-08-21 20:45:56.923352,0.2537,0.1021,25–34,Upper-Middle,0,1
36,Male,46886.08,Suburban,Banner,Finance,Search Engine,4,2024-01-02 20:45:56.923352,0.0743,0.083,35–44,Middle,1,0
35,Male,32678.34,Suburban,Banner,Health,Website,8,2023-10-25 20:45:56.923352,0.336,0.0489,35–44,Middle,0,0
37,Female,41595.64,Rural,Text,Technology,Website,2,2023-08-21 20:45:56.923352,0.1237,0.0524,35–44,Middle,1,0
51,Male,30042.08,Suburban,Native,Technology,Social Media,5,2023-09-20 20:45:56.923352,0.1012,0.0445,45–54,Middle,0,0
22,Male,60890.76,Rural,Text,Fashion,Social Media,4,2023-05-24 20:45:56.923352,0.4818,0.0632,18–24,Upper-Middle,0,1
35,Female,19716.42,Suburban,Native,Fashion,Social Media,9,2023-12-12 20:45:56.923352,0.1029,0.0512,35–44,Low,1,0
19,Male,89423.87,Suburban,Native,Health,Social Media,6,2023-06-13 20:45:56.923352,0.3088,0.0607,18–24,Upper-Middle,0,1
35,Female,61821.03,Rural,Native,Finance,Search Engine,11,2024-01-07 20:45:56.923352,0.0887,0.055,35–44,Upper-Middle,1,0
48,Male,31439.64,Rural,Banner,Finance,Website,4,2023-09-12 20:45:56.923352,0.2314,0.0709,45–54,Middle,0,1
32,Female,37253.89,Suburban,Text,Technology,Search Engine,5,2023-05-18 20:45:56.923352,0.1714,0.0724,25–34,Middle,1,0
43,Female,58572.23,Rural,Native,Fashion,Website,4,2024-02-23 20:45:56.923352,0.3411,0.0852,35–44,Middle,0,1
74,Male,65630.87,Urban,Video,Travel,Social Media,6,2024-01-28 20:45:56.923352,0.255,0.054,65+,Upper-Middle,0,1
48,Female,48276.19,Rural,Native,Fashion,Search Engine,5,2024-03-25 20:45:56.923352,0.3135,0.056,45–54,Middle,0,1
24,Female,50308.01,Urban,Text,Health,Search Engine,5,2024-01-26 20:45:56.923352,0.0537,0.0183,18–24,Middle,0,0
37,Male,81167.0,Urban,Native,Food,Social Media,9,2023-08-05 20:45:56.923352,0.2514,0.0551,35–44,Upper-Middle,0,1
28,Male,38935.96,Urban,Native,Travel,Search Engine,6,2023-08-22 20:45:56.923352,0.2189,0.0314,25–34,Middle,0,0
30,Other,54857.57,Suburban,Text,Technology,Website,2,2023-11-25 20:45:56.923352,0.0864,0.0807,25–34,Middle,1,0
39,Male,23955.32,Rural,Native,Fashion,Website,4,2023-05-17 20:45:56.923352,0.1137,0.0337,35–44,Low,0,0
35,Male,37261.51,Rural,Video,Fashion,Search Engine,6,2024-04-16 20:45:56.923352,0.1561,0.0279,35–44,Middle,0,0
34,Male,46592.84,Suburban,Video,Technology,Social Media,5,2024-01-23 20:45:56.923352,0.1524,0.0671,25–34,Middle,1,0
53,Male,43147.92,Urban,Native,Fashion,Social Media,3,2024-01-14 20:45:56.923352,0.0946,0.0782,45–54,Middle,1,0
26,Male,67528.81,Urban,Video,Health,Website,7,2024-03-27 20:45:56.923352,0.217,0.0351,25–34,Upper-Middle,0,0
35,Female,61303.32,Suburban,Video,Fashion,Search Engine,1,2023-12-29 20:45:56.923352,0.2929,0.0449,35–44,Upper-Middle,0,0
29,Male,26937.0,Rural,Banner,Health,Search Engine,5,2023-12-28 20:45:56.923352,0.3872,0.0636,25–34,Low,0,1
51,Male,76286.75,Urban,Banner,Finance,Social Media,4,2023-06-29 20:45:56.923352,0.3696,0.071,45–54,Upper-Middle,0,1
63,Male,36934.06,Urban,Text,Food,Website,2,2023-09-30 20:45:56.923352,0.1983,0.0605,55–64,Middle,0,1
25,Female,76848.82,Rural,Banner,Health,Social Media,2,2023-10-09 20:45:56.923352,0.1636,0.0421,25–34,Upper-Middle,0,0
56,Female,38135.25,Rural,Native,Finance,Website,2,2023-12-02 20:45:56.923352,0.2029,0.0205,55–64,Middle,0,0
38,Female,43703.24,Urban,Banner,Fashion,Social Media,5,2023-06-05 20:45:56.923352,0.2439,0.0648,35–44,Middle,0,1
36,Other,56834.85,Suburban,Banner,Travel,Social Media,3,2024-04-01 20:45:56.923352,0.145,0.0232,35–44,Middle,0,0
41,Female,51614.93,Suburban,Native,Fashion,Website,9,2023-12-08 20:45:56.923352,0.112,0.0891,35–44,Middle,1,0
38,Male,64770.49,Urban,Native,Food,Website,6,2023-11-26 20:45:56.923352,0.178,0.0379,35–44,Upper-Middle,0,0
20,Other,53570.21,Urban,Text,Food,Social Media,4,2023-06-19 20:45:56.923352,0.0193,0.0336,18–24,Middle,0,0
33,Male,29245.55,Urban,Banner,Travel,Website,4,2024-02-20 20:45:56.923352,0.1005,0.0315,25–34,Low,0,0
31,Male,101441.08,Urban,Video,Health,Social Media,6,2023-10-19 20:45:56.923352,0.048,0.0435,25–34,High,0,0
